review_id,repo,file_path,carrier,scope,components,orientation,component_evidence_json,rule_summary,source_url,linked_policy_urls
FCR-0145,rizinorg/rizin,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;process_requirement;restriction_or_ban,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""If you have used AI tools to generate these code changes, please disclose software used, model name."", ""process_requirement"": ""Checkbox in PR template: 'I've used AI tools to generate fully or partially these code changes and I'm sure the changes are not copyrighted by somebody else.'"", ""restriction_or_ban"": ""Using AI tools to fix issues labelled as 'good first issues' is forbidden.""}","AI-assisted contributions require disclosure and are restricted for specific issue types, with requirements embedded in the PR template.",https://raw.githubusercontent.com/rizinorg/rizin/HEAD/.github/PULL_REQUEST_TEMPLATE.md,https://raw.githubusercontent.com/rizinorg/rizin/dev/CONTRIBUTING.md
FCR-0146,rolldown/tsdown,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,human_responsibility;process_requirement;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping;process_template_absorption,"{""human_responsibility"": ""This PR contains AI-generated code, **but I have carefully reviewed it myself**."", ""process_requirement"": ""Checkbox in PR template: 'This PR contains AI-generated code, **but I have carefully reviewed it myself**.'"", ""restriction_or_ban"": ""We do not accept Vibe coding or AI-generated core code unless it has been thoroughly reviewed line by line by a human.""}","AI-generated contributions are restricted and require thorough human review, with rules embedded in the PR template.",https://raw.githubusercontent.com/rolldown/tsdown/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0147,ros-navigation/navigation2,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;process_requirement;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping;process_template_absorption,"{""disclosure"": ""Does this PR contain AI generated software? (No; Yes and it is marked inline in the code)."", ""restriction_or_ban"": ""Out of respect for maintainers, AI for human-to-human communications are banned.""}","AI-generated contributions require disclosure, and AI use for communication is banned.",https://raw.githubusercontent.com/ros-navigation/navigation2/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0149,ruuda/claxon,contributing.md,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""Contributions must be authored by a human, LLM-generated code is not allowed.""}",LLM-generated contributions are entirely banned.,https://raw.githubusercontent.com/ruuda/claxon/HEAD/contributing.md,
FCR-0150,scikit-hep/awkward,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""disclosure"": ""Disclose significant AI assistance in the PR description."", ""human_responsibility"": ""Contributors must review, understand, and test all AI-assisted code or documentation before submitting."", ""restriction_or_ban"": ""Avoid fully automated submissions; PRs that do not meet expectations may be closed without review.""}","AI-assisted contributions require disclosure, human review, and adherence to project standards; fully automated submissions are restricted.",https://raw.githubusercontent.com/scikit-hep/awkward/HEAD/CONTRIBUTING.md,
FCR-0152,secdev/scapy,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;process_requirement;restriction_or_ban;verification_testing,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Checklist item requires mentioning AI use in the PR."", ""process_requirement"": ""AI-related rules are embedded in the PR template checklist."", ""restriction_or_ban"": ""Failure to mention AI use may result in a ban."", ""verification_testing"": ""Checklist requires test coverage > 90% and review of every generated line.""}","PR template mandates disclosure of AI use, thorough testing, and adherence to project standards; failure to comply may result in a ban.",https://raw.githubusercontent.com/secdev/scapy/HEAD/.github/PULL_REQUEST_TEMPLATE.md,https://raw.githubusercontent.com/secdev/scapy/master/CONTRIBUTING.md
FCR-0155,stan-smith/FossFLOW,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;human_responsibility;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Checklist item states that AI-generated code must be disclosed."", ""human_responsibility"": ""Checklist requires contributors to personally review, understand, and test AI-generated code."", ""process_requirement"": ""AI-related rules are embedded in the PR template checklist.""}","PR template requires disclosure of AI use, personal review and understanding of AI-generated code, and adherence to submission standards.",https://raw.githubusercontent.com/stan-smith/FossFLOW/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0156,starfederation/datastar,.github/ISSUE_TEMPLATE/bug-report.yaml,issue_template,issue_or_bug_report,disclosure;process_requirement;restriction_or_ban;verification_testing,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Issues containing LLM-generated content must include a clear statement of AI use and the prompt used."", ""restriction_or_ban"": ""Failure to disclose AI use will result in the issue being closed without review."", ""verification_testing"": ""Generated content must include a clear explanation of how it was reviewed for accuracy and relevance.""}","Issue template requires disclosure of AI-generated content, explanation of review for accuracy, and bans non-disclosed AI-generated issues.",https://raw.githubusercontent.com/starfederation/datastar/HEAD/.github/ISSUE_TEMPLATE/bug-report.yaml,
FCR-0157,streamlink/streamlink,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability,"{""disclosure"": ""Mandatory disclosure of any level of AI assistance used in contributions."", ""human_responsibility"": ""Contributors must be able to explain every line of code and own their submission."", ""restriction_or_ban"": ""Failure to comply with rules will result in PR closure or a ban."", ""verification_testing"": ""Code must be fully functional and tested before submission.""}","Contributing guide mandates disclosure, human responsibility, thorough testing, and restricts non-compliant AI-assisted contributions.",https://raw.githubusercontent.com/streamlink/streamlink/HEAD/CONTRIBUTING.md,
FCR-0158,streamyfin/streamyfin,.github/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;model_tool_usage_detail,conditional_acceptance_accountability,"{""disclosure"": ""If any AI tool was used while contributing to Streamyfin, it must be disclosed in the pull request."", ""human_responsibility"": ""AI-assisted contributions are welcome, but contributors remain fully responsible for the code they submit."", ""model_tool_usage_detail"": ""State in your PR whether AI assistance was used and to what extent (for example, *docs only* or *code generation*).""}","Contributors must disclose AI usage, specify the extent of assistance, and take full responsibility for submitted code.",https://raw.githubusercontent.com/streamyfin/streamyfin/HEAD/.github/CONTRIBUTING.md,
FCR-0160,sympy/sympy,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;process_requirement;restriction_or_ban,exclusionary_gatekeeping;process_template_absorption,"{""disclosure"": ""As required in the policy do not use AI-generated text to complete the PR description below or the PR will be closed."", ""process_requirement"": ""Follow the instructions in the template below and keep all section headings or the PR will be closed."", ""restriction_or_ban"": ""If you write 'NO AI USE' and the code looks like it was generated by AI then the PR will be closed.""}","PR template enforces disclosure of AI usage, bans unreviewed AI-generated content, and embeds rules into the submission workflow.",https://raw.githubusercontent.com/sympy/sympy/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0161,synthetic-lab/octofriend,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""human_responsibility"": ""The code you submit should reflect your understanding of the problem and the codebase."", ""restriction_or_ban"": ""PRs that appear to be unreviewed AI output will be closed.""}",AI-assisted contributions are allowed if contributors understand and review the code; unreviewed AI output is banned.,https://raw.githubusercontent.com/synthetic-lab/octofriend/HEAD/CONTRIBUTING.md,
FCR-0162,tektoncd/pipelines-as-code,.github/pull_request_template.md,pr_template,pull_request_or_patch,authorship_or_provenance;disclosure;human_responsibility;process_requirement;restriction_or_ban,conditional_acceptance_accountability;process_template_absorption,"{""authorship_or_provenance"": ""If the majority of the code in this PR was generated by an AI, please add a `Co-authored-by` trailer to your commit message."", ""disclosure"": ""Please indicate whether you have used AI assistance for this PR and provide details if applicable."", ""human_responsibility"": ""If you are using AI assistance you need to make sure you understand the code generated and that it meets the project's standards."", ""restriction_or_ban"": ""**Slop will be simply rejected**.""}","PR template requires AI usage disclosure, human understanding of AI-generated code, and provenance attribution for AI-generated contributions.",https://raw.githubusercontent.com/tektoncd/pipelines-as-code/HEAD/.github/pull_request_template.md,https://raw.githubusercontent.com/tektoncd/pipelines-as-code/main/test/README.md
FCR-0163,teng-lin/notebooklm-py,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""human_responsibility"": ""AI-assisted contributions are welcome, but the submitter must review, understand, and test the code before submitting."", ""restriction_or_ban"": ""PRs that appear to be unreviewed AI output will be closed.""}","AI-assisted contributions are allowed if contributors review, understand, and test the code; unreviewed AI output is banned.",https://raw.githubusercontent.com/teng-lin/notebooklm-py/HEAD/CONTRIBUTING.md,
FCR-0164,terraforming-mars/terraforming-mars,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""Contributions made with AI assistance are acceptable, but under some conditions."", ""human_responsibility"": ""You are responsible for what you submit. You must be able to explain what it does, why it's structured the way it is, whether the code matches existing standards, and how it fits into the codebase."", ""restriction_or_ban"": ""PRs opened by AI Agents will be closed without further discussion.""}",AI-assisted contributions are allowed if contributors take responsibility and meet quality standards; PRs from AI agents are banned.,https://raw.githubusercontent.com/terraforming-mars/terraforming-mars/HEAD/CONTRIBUTING.md,
FCR-0165,theOehrly/Fast-F1,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""If AI was used in the preparation of this pull request, please disclose the tool(s) used."", ""model_tool_usage_detail"": ""Specify what code or text is AI generated and the tool(s) used."", ""process_requirement"": ""AI disclosure is embedded in the PR template as a required section."", ""restriction_or_ban"": ""Do not submit fully AI generated pull requests or AI generated pull request descriptions or comments.""}","PR template requires disclosure of AI use, tools, and generated content; bans fully AI-generated PRs.",https://raw.githubusercontent.com/theOehrly/Fast-F1/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0166,tiann/hapi,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""We only accept code generated by the GPT-5.4 model. Pull requests containing code generated by other AI models will be rejected.""}",Only code generated by GPT-5.4 is accepted; other AI models are banned.,https://raw.githubusercontent.com/tiann/hapi/HEAD/CONTRIBUTING.md,
FCR-0167,timelinize/timelinize,.github/ISSUE_TEMPLATE/ISSUE.yml,issue_template,issue_or_bug_report,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Our project allows assistance by AI/LLM tools as long as it is disclosed and described."", ""model_tool_usage_detail"": ""Describe the extent to which AI was used, e.g., 'ChatGPT translated from my native language.'"", ""process_requirement"": ""AI disclosure is embedded in the issue template as a required dropdown and input field.""}","Issue template requires disclosure and description of AI use, embedded as structured fields.",https://raw.githubusercontent.com/timelinize/timelinize/HEAD/.github/ISSUE_TEMPLATE/ISSUE.yml,
FCR-0168,timescale/timescaledb,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability,"{""human_responsibility"": ""You are fully responsible for the accuracy, safety, and performance of any AI-generated code you submit."", ""restriction_or_ban"": ""If a PR appears to be low quality AI outputs without reflecting a proficient understanding of the change, we will close the PR immediately."", ""verification_testing"": ""Your code must pass all existing CI/CD pipelines, including e.g. fuzzing, without degrading current metrics.""}","AI-assisted contributions must meet rigorous quality standards, with contributors taking full responsibility; low-quality AI outputs are rejected.",https://raw.githubusercontent.com/timescale/timescaledb/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/timescale/timescaledb/main/docs/BuildSource.md;https://raw.githubusercontent.com/timescale/timescaledb/main/docs/StyleGuide.md
FCR-0169,trentferguson/homescreen-hero,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility,conditional_acceptance_accountability,"{""disclosure"": ""AI-assisted contributions are welcome! Just mention it in your PR description (e.g., 'Used Copilot/Claude/ChatGPT for X')."", ""human_responsibility"": ""This helps during review since AI-generated code sometimes needs a closer look for edge cases.""}",AI-assisted contributions are allowed but must be disclosed in the PR description to aid review.,https://raw.githubusercontent.com/trentferguson/homescreen-hero/HEAD/CONTRIBUTING.md,
FCR-0172,unfoldadmin/django-unfold,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,process_template_absorption,"{""disclosure"": ""Did you use AI to write this pull request? If yes, please provide information which parts of the code were written by AI."", ""model_tool_usage_detail"": ""Please provide information which parts of the code were written by AI.""}","AI use must be disclosed in the PR template, including details about AI-generated code.",https://raw.githubusercontent.com/unfoldadmin/django-unfold/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0175,wagtail/wagtail,.github/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""If you have made use of AI assistance, please disclose this in your pull request description."", ""human_responsibility"": ""Detail the steps you have taken to verify that the code is correct."", ""restriction_or_ban"": ""Purely AI-generated contributions are not welcome."", ""verification_testing"": ""Detail the steps you have taken to verify that the code is correct.""}","Purely AI-generated contributions are banned, but AI-assisted contributions are allowed if disclosed and verified.",https://raw.githubusercontent.com/wagtail/wagtail/HEAD/.github/CONTRIBUTING.md,
FCR-0177,wiglenet/wigle-wifi-wardriving,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility,conditional_acceptance_accountability,"{""disclosure"": ""If any LLM / AI tools were used to assist a human in their efforts they must be disclosed in the pull request."", ""human_responsibility"": ""Pull requests must be submitted by humans, who have full understanding of the changes being made.""}","AI-assisted contributions must be disclosed, and humans must fully understand the changes submitted.",https://raw.githubusercontent.com/wiglenet/wigle-wifi-wardriving/HEAD/CONTRIBUTING.md,
FCR-0178,winapps-org/winapps,.github/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""If you are using any kind of AI assistance to contribute to WinApps, it must be disclosed in the pull request."", ""human_responsibility"": ""We expect contributors to understand the code that is produced and be able to answer critical questions about it."", ""restriction_or_ban"": ""In most cases it's generating slop. A good rule of thumb is that if another person can easily tell a pull request is AI-generated, it needs some more work.""}","AI-assisted contributions must be disclosed, and contributors must understand the code; low-quality AI-generated contributions are discouraged.",https://raw.githubusercontent.com/winapps-org/winapps/HEAD/.github/CONTRIBUTING.md,
FCR-0179,wireshark/wireshark,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""Use the repository commit template (includes the AI-Assisted trailer) with `git config commit.template .gitmessage`."", ""disclosure"": ""AI usage disclosure: Please declare AI assistance in commit messages and merge requests using the `AI-Assisted: yes|no [tool(s)]` trailer."", ""human_responsibility"": ""Ultimately, you as a human developer are responsible for the code you submit and it is expected that any code you submit you fully understand and have manually vetted before submission.""}","Contributors must disclose AI assistance in commit messages and merge requests, take responsibility for their submissions, and use the provided commit template.",https://raw.githubusercontent.com/wireshark/wireshark/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/seerr-team/seerr/develop/CONTRIBUTING.md
FCR-0180,yt-dlp/yt-dlp,.github/ISSUE_TEMPLATE/4_bug_report.yml,issue_template,issue_or_bug_report,process_requirement;restriction_or_ban,exclusionary_gatekeeping;process_template_absorption,"{""process_requirement"": ""The checklist requires acknowledgment of the AI/LLM policy as a mandatory step before submitting an issue."", ""restriction_or_ban"": ""I've read the [policy against AI/LLM contributions](https://github.com/yt-dlp/yt-dlp/blob/master/CONTRIBUTING.md#automated-contributions-ai--llm-policy) and understand I may be blocked from the repository if it is violated.""}","The issue template enforces acknowledgment of the AI/LLM policy, which bans unreviewed AI-generated contributions and warns of potential blocks for violations.",https://raw.githubusercontent.com/yt-dlp/yt-dlp/HEAD/.github/ISSUE_TEMPLATE/4_bug_report.yml,https://raw.githubusercontent.com/yt-dlp/yt-dlp/master/CONTRIBUTING.md
FCR-0182,CalcProgrammer1/OpenRGB,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""human_responsibility"": ""Ultimately, you as a human developer are responsible for the code you submit and it is expected that any code you submit you fully understand and have manually vetted before submission."", ""restriction_or_ban"": ""As a general rule, AI generated submissions are not permitted. Merge requests that appear to be straight from an AI output, commits with AI tool authorship or co-authorship tags, or otherwise AI generated submissions are subject to closure.""}","AI-generated submissions are banned, and contributors are required to take full responsibility for their submissions.",https://raw.githubusercontent.com/CalcProgrammer1/OpenRGB/HEAD/CONTRIBUTING.md,
FCR-0184,Delgan/loguru,CONTRIBUTING.rst,contributing_guide,pull_request_or_patch;issue_or_bug_report,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""disclosure"": ""Any content generated or significantly refined by AI must be disclosed as such at the time of submission."", ""human_responsibility"": ""Always review and test the output generated by AI tools. Do not submit AI output that you do not understand or cannot verify."", ""restriction_or_ban"": ""Fully-automated contributions without human oversight, such as autonomous agents, are strictly prohibited.""}","AI-assisted contributions must be disclosed, reviewed, and verified by the contributor, while fully automated submissions are banned.",https://raw.githubusercontent.com/Delgan/loguru/master/CONTRIBUTING.rst,
FCR-0185,Dicklesworthstone/destructive_command_guard,.github/ISSUE_TEMPLATE/new_pack_request.yml,issue_template,issue_or_bug_report,disclosure;process_requirement,process_template_absorption,"{""disclosure"": ""How do you use this tool with AI coding agents? placeholder: | I use Claude/GPT to help manage my infrastructure..."", ""process_requirement"": ""The issue template includes a required field asking how the tool is used with AI coding agents.""}",The issue template requires contributors to disclose how they use the tool with AI coding agents.,https://raw.githubusercontent.com/Dicklesworthstone/destructive_command_guard/HEAD/.github/ISSUE_TEMPLATE/new_pack_request.yml,https://raw.githubusercontent.com/Dicklesworthstone/destructive_command_guard/HEAD/docs/pack-expansion-guide.md
FCR-0188,InterceptSuite/ProxyBridge,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,"{""disclosure"": ""We accept and welcome code written with AI assistance... provided it meets our quality and optimization standards."", ""human_responsibility"": ""Contributors are responsible for understanding and optimizing AI-generated code."", ""verification_testing"": ""Must be thoroughly tested and verified before submission.""}","AI-assisted contributions are allowed if contributors disclose AI use, take responsibility for understanding and optimizing the code, and ensure thorough testing.",https://raw.githubusercontent.com/InterceptSuite/ProxyBridge/HEAD/CONTRIBUTING.md,
FCR-0189,Kitware/CMake,CONTRIBUTING.rst,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility,conditional_acceptance_accountability,"{""disclosure"": ""Contributors are welcome to use AI tools... subject to the following guidelines."", ""human_responsibility"": ""A human author must be responsible for any submission... All merge request submissions are expected to be fully understood by the contributing author.""}",AI tools can be used for contributions if a human author takes full responsibility and discloses AI involvement.,https://raw.githubusercontent.com/Kitware/CMake/HEAD/CONTRIBUTING.rst,https://raw.githubusercontent.com/Kitware/CMake/6a742d9af30c59e40e311643e4b8b951d5b5b20a/Help/dev/ai-policy.rst
FCR-0190,LazyAGI/LazyLLM,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Whether AI tools were used in this PR."", ""model_tool_usage_detail"": ""Tools Used: Cursor, CodeX, ClaudeCode, OpenCode, Other."", ""process_requirement"": ""The PR template includes a section for AI involvement, requiring contributors to fill out details.""}","The PR template requires contributors to disclose AI use, specify tools used, and follow a structured process for AI-assisted contributions.",https://raw.githubusercontent.com/LazyAGI/LazyLLM/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0191,Next-Flip/Momentum-Firmware,CONTRIBUTING.md,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""ANY AND ALL USE OF AI... WILL GET YOU BANNED, YOUR MESSAGES DELETED, AND YOUR ISSUES / PULL REQUESTS CLOSED.""}","AI use is completely banned, with strict penalties for violations.",https://raw.githubusercontent.com/Next-Flip/Momentum-Firmware/HEAD/CONTRIBUTING.md,
FCR-0192,OpenNMT/CTranslate2,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,"{""disclosure"": ""Contributors must explicitly disclose how AI was used."", ""human_responsibility"": ""Contributors must fully understand their code and be prepared to justify the purpose of part of the code base."", ""verification_testing"": ""Verifying AI output for correctness and performance is more time-consuming than writing code manually.""}","AI-assisted contributions are allowed if contributors disclose AI use, take full responsibility for understanding the code, and verify its correctness and performance.",https://raw.githubusercontent.com/OpenNMT/CTranslate2/HEAD/CONTRIBUTING.md,
FCR-0196,Rapptz/discord.py,.github/CONTRIBUTING.md,contributing_guide,pull_request_or_patch,process_requirement;restriction_or_ban,exclusionary_gatekeeping;process_template_absorption,"{""process_requirement"": ""Pull requests that are made with AI tools will be instantly closed without review, no matter how small the changeset is."", ""restriction_or_ban"": ""This repository does not accept any AI contributions at all. Using tools like Claude Code, Copilot, Gemini, ChatGPT, OpenAI Codex, etc. are simply blanket banned.""}","AI contributions are completely banned, and any PRs using AI tools will be closed without review.",https://raw.githubusercontent.com/Rapptz/discord.py/HEAD/.github/CONTRIBUTING.md,
FCR-0197,WebODM/WebODM,CONTRIBUTING.md,contributing_guide,general_contribution,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,"{""disclosure"": ""Responsible use of AI tools to increase productivity and facilitate contributions is generally allowed, as long as contributions are carefully reviewed and tested by the contributor."", ""human_responsibility"": ""Be prepared to answer any questions about the logic from your changes."", ""verification_testing"": ""Contributions are carefully reviewed and tested by the contributor.""}","AI contributions are allowed if reviewed, tested, and submitted with human-written descriptions.",https://raw.githubusercontent.com/WebODM/WebODM/HEAD/CONTRIBUTING.md,
FCR-0198,alibaba/page-agent,CONTRIBUTING.md,contributing_guide,general_contribution,human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""human_responsibility"": ""Review anything AI wrote before make a commit. You are the author of anything you commit. NOT AI."", ""restriction_or_ban"": ""Vibe coding is NOT allowed for the core lib or the extension!!!""}",AI contributions are restricted to non-core areas and must be reviewed by the contributor.,https://raw.githubusercontent.com/alibaba/page-agent/HEAD/CONTRIBUTING.md,
FCR-0200,apache/orc,.github/PULL_REQUEST_TEMPLATE,pr_template,pull_request_or_patch,authorship_or_provenance;disclosure;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""authorship_or_provenance"": ""If generative AI tooling has been used in the process of authoring this patch, please include the phrase: 'Generated-by: ' followed by the name of the tool and its version."", ""disclosure"": ""Was this patch authored or co-authored using generative AI tooling?"", ""process_requirement"": ""The PR template includes a required field to disclose AI usage and the tool used.""}","PR template requires disclosure of AI usage and the tool used, embedding this as a process requirement.",https://raw.githubusercontent.com/apache/orc/HEAD/.github/PULL_REQUEST_TEMPLATE,
FCR-0202,bbc/audiowaveform,CONTRIBUTING.md,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""Code or documentation contributions produced by generative AI tools are not allowed.""}",Generative AI contributions are completely prohibited for code or documentation.,https://raw.githubusercontent.com/bbc/audiowaveform/HEAD/CONTRIBUTING.md,
FCR-0204,dunst-project/dunst,.github/pull_request_template.md,pr_template,pull_request_or_patch,disclosure;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Checkbox explicitly asks contributors to disclose AI/LLM tool usage: '- [ ] I have used the assistance of AI/LLM tools (not forbidden, but please disclose).'"", ""process_requirement"": ""The rule is embedded in a PR template with a checkbox for AI/LLM tool usage disclosure.""}",PR template requires contributors to disclose AI/LLM tool usage via a checkbox.,https://raw.githubusercontent.com/dunst-project/dunst/HEAD/.github/pull_request_template.md,https://raw.githubusercontent.com/dunst-project/dunst/master/CONTRIBUTING.md
FCR-0209,janet-lang/janet,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;issue_or_bug_report;general_contribution,disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""The text states: 'All usage of Large Language Models (LLMs), Neural Networks, \""AI\"" tools, and other tools... must be disclosed.'"", ""human_responsibility"": ""The text requires contributors to understand the code: 'All code should be well and completely understood by the human author.'"", ""maintainer_review_discretion"": ""The text states: 'We will use discretion when accepting generated test cases for bug reproductions, one-line bug fixes, or typo fixes.'"", ""restriction_or_ban"": ""The text explicitly bans generative AI for code embedded in the runtime: 'Please also refrain from using generative AI for code that will be embedded in the Janet runtime.'""}","Contributing guide mandates disclosure of AI tool usage, bans AI-generated runtime code, and requires human understanding of contributions.",https://raw.githubusercontent.com/janet-lang/janet/HEAD/CONTRIBUTING.md,
FCR-0211,kriasoft/react-starter-kit,.github/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""The text ties AI use to the Developer Certificate of Origin: 'The use of AI tools does not change the DCO requirements. The contributor remains the author of record.'"", ""disclosure"": ""The text states: 'AI tools may be used to help produce contributions. By submitting, you certify that you have reviewed and understand the code.'"", ""human_responsibility"": ""The text requires contributors to certify understanding of the code: 'By submitting, you certify that you have reviewed and understand the code.'""}","Contributing guide allows AI-assisted contributions with disclosure, human review, and adherence to authorship requirements.",https://raw.githubusercontent.com/kriasoft/react-starter-kit/HEAD/.github/CONTRIBUTING.md,https://raw.githubusercontent.com/kriasoft/react-starter-kit/HEAD/AGENTS.md
FCR-0212,lee-to/aif-handoff,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""The template includes a section asking contributors to specify if AI was used: 'Which AI model was used to generate or assist with this code?'"", ""model_tool_usage_detail"": ""The template explicitly asks for the specific AI model used: 'Claude Opus 4.6, Claude Sonnet 4.6, Claude Haiku 4.5, Other.'"", ""process_requirement"": ""The rule is embedded in a PR template with a structured field for AI model disclosure.""}",PR template requires contributors to disclose AI usage and specify the AI model used.,https://raw.githubusercontent.com/lee-to/aif-handoff/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0213,lxc/incus-os,CONTRIBUTING.md,contributing_guide,general_contribution,human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""human_responsibility"": ""The text requires contributors to reason about and explain their code: 'We expect all contributors to be able to reason about the code that they contribute and explain why they're taking a particular approach.'"", ""restriction_or_ban"": ""The text explicitly bans AI tools: 'No Large Language Models (LLMs) or AI tools.'""}",Contributing guide bans AI tools and requires contributors to reason about and explain their code.,https://raw.githubusercontent.com/lxc/incus-os/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/lxc/incus-os/main/CODE_OF_CONDUCT.md
FCR-0214,lxc/lxc,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,authorship_or_provenance;human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""authorship_or_provenance"": ""It violates the 'The contribution was created in whole or in part by me' statement of DCO."", ""human_responsibility"": ""We expect anyone who submits code to fully understand what they are submitting."", ""restriction_or_ban"": ""Substantially AI generated code is not welcome.""}","AI-generated code is banned due to licensing, authorship, and review concerns.",https://raw.githubusercontent.com/lxc/lxc/HEAD/CONTRIBUTING.md,
